Transaction_ID,Date,Time,DateTime,Day_of_Week,Hour,Product,Category,Quantity,Price
TXN0527,2024-11-26,15:03:00,2024-11-26 15:03:00,Tuesday,15,Bread,Bakery,2,16.08
TXN0528,2024-11-05,13:54:00,2024-11-05 13:54:00,Tuesday,13,Tomatoes,Vegetables,2,3.37
TXN0528,2024-11-05,13:54:00,2024-11-05 13:54:00,Tuesday,13,Yogurt,Dairy,1,19.29
TXN0528,2024-11-05,13:54:00,2024-11-05 13:54:00,Tuesday,13,Chips,Snacks,3,22.94
TXN0528,2024-11-05,13:54:00,2024-11-05 13:54:00,Tuesday,13,Juice,Beverages,3,15.05
TXN0529,2024-11-26,08:50:00,2024-11-26 08:50:00,Tuesday,8,Coffee,Beverages,1,12.25
TXN0529,2024-11-26,08:50:00,2024-11-26 08:50:00,Tuesday,8,Apples,Fruits,1,29.11
TXN0529,2024-11-26,08:50:00,2024-11-26 08:50:00,Tuesday,8,Tea,Beverages,3,28.21
TXN0530,2024-11-05,19:48:00,2024-11-05 19:48:00,Tuesday,19,Beef,Meat,3,22.82
TXN0530,2024-11-05,19:48:00,2024-11-05 19:48:00,Tuesday,19,Oranges,Fruits,2,4.46
TXN0530,2024-11-05,19:48:00,2024-11-05 19:48:00,Tuesday,19,Pasta,Grains,2,23.39
TXN0530,2024-11-05,19:48:00,2024-11-05 19:48:00,Tuesday,19,Apples,Fruits,1,4.41
TXN0530,2024-11-05,19:48:00,2024-11-05 19:48:00,Tuesday,19,Bananas,Fruits,2,13.76
TXN0531,2024-11-10,12:48:00,2024-11-10 12:48:00,Sunday,12,Oranges,Fruits,2,6.91
TXN0531,2024-11-10,12:48:00,2024-11-10 12:48:00,Sunday,12,Beef,Meat,2,3.31
TXN0531,2024-11-10,12:48:00,2024-11-10 12:48:00,Sunday,12,Cookies,Snacks,2,13.3
TXN0531,2024-11-10,12:48:00,2024-11-10 12:48:00,Sunday,12,Coffee,Beverages,2,28.96
TXN0532,2024-11-22,21:06:00,2024-11-22 21:06:00,Friday,21,Chicken,Meat,2,10.2
TXN0532,2024-11-22,21:06:00,2024-11-22 21:06:00,Friday,21,Rice,Grains,1,9.88
TXN0532,2024-11-22,21:06:00,2024-11-22 21:06:00,Friday,21,Tomatoes,Vegetables,3,13.55
TXN0532,2024-11-22,21:06:00,2024-11-22 21:06:00,Friday,21,Carrots,Vegetables,3,23.22
TXN0533,2024-11-24,17:49:00,2024-11-24 17:49:00,Sunday,17,Carrots,Vegetables,2,17.78
TXN0533,2024-11-24,17:49:00,2024-11-24 17:49:00,Sunday,17,Apples,Fruits,3,3.22
TXN0534,2024-11-03,01:06:00,2024-11-03 01:06:00,Sunday,1,Pasta,Grains,3,10.64
TXN0534,2024-11-03,01:06:00,2024-11-03 01:06:00,Sunday,1,Chicken,Meat,1,3.91
TXN0534,2024-11-03,01:06:00,2024-11-03 01:06:00,Sunday,1,Oranges,Fruits,3,5.47
TXN0535,2024-11-20,17:53:00,2024-11-20 17:53:00,Wednesday,17,Chips,Snacks,3,28.85
TXN0535,2024-11-20,17:53:00,2024-11-20 17:53:00,Wednesday,17,Cheese,Dairy,1,26.11
TXN0536,2024-11-05,11:48:00,2024-11-05 11:48:00,Tuesday,11,Cookies,Snacks,2,10.94
TXN0536,2024-11-05,11:48:00,2024-11-05 11:48:00,Tuesday,11,Apples,Fruits,3,28.27
TXN0536,2024-11-05,11:48:00,2024-11-05 11:48:00,Tuesday,11,Cheese,Dairy,3,15.23
TXN0536,2024-11-05,11:48:00,2024-11-05 11:48:00,Tuesday,11,Chips,Snacks,2,23.76
TXN0537,2024-11-23,20:49:00,2024-11-23 20:49:00,Saturday,20,Tomatoes,Vegetables,1,13.33
TXN0537,2024-11-23,20:49:00,2024-11-23 20:49:00,Saturday,20,Apples,Fruits,2,29.88
TXN0537,2024-11-23,20:49:00,2024-11-23 20:49:00,Saturday,20,Eggs,Dairy,2,28.79
TXN0537,2024-11-23,20:49:00,2024-11-23 20:49:00,Saturday,20,Chips,Snacks,2,7.79
TXN0538,2024-11-03,13:59:00,2024-11-03 13:59:00,Sunday,13,Beef,Meat,3,16.28
TXN0538,2024-11-03,13:59:00,2024-11-03 13:59:00,Sunday,13,Apples,Fruits,1,17.59
TXN0539,2024-11-14,09:41:00,2024-11-14 09:41:00,Thursday,9,Pasta,Grains,1,3.93
TXN0539,2024-11-14,09:41:00,2024-11-14 09:41:00,Thursday,9,Tomatoes,Vegetables,1,18.42
TXN0540,2024-11-09,18:01:00,2024-11-09 18:01:00,Saturday,18,Yogurt,Dairy,2,7.08
TXN0540,2024-11-09,18:01:00,2024-11-09 18:01:00,Saturday,18,Milk,Dairy,2,27.41
TXN0540,2024-11-09,18:01:00,2024-11-09 18:01:00,Saturday,18,Bread,Bakery,3,3.09
TXN0540,2024-11-09,18:01:00,2024-11-09 18:01:00,Saturday,18,Beef,Meat,3,28.37
TXN0541,2024-11-16,13:25:00,2024-11-16 13:25:00,Saturday,13,Eggs,Dairy,2,28.75
TXN0541,2024-11-16,13:25:00,2024-11-16 13:25:00,Saturday,13,Juice,Beverages,2,6.26
TXN0541,2024-11-16,13:25:00,2024-11-16 13:25:00,Saturday,13,Oranges,Fruits,3,28.24
TXN0541,2024-11-16,13:25:00,2024-11-16 13:25:00,Saturday,13,Milk,Dairy,2,11.99
TXN0542,2024-11-10,11:40:00,2024-11-10 11:40:00,Sunday,11,Eggs,Dairy,2,23.52
TXN0542,2024-11-10,11:40:00,2024-11-10 11:40:00,Sunday,11,Chicken,Meat,2,20.48
TXN0542,2024-11-10,11:40:00,2024-11-10 11:40:00,Sunday,11,Juice,Beverages,1,17.96
TXN0542,2024-11-10,11:40:00,2024-11-10 11:40:00,Sunday,11,Carrots,Vegetables,2,20.83
TXN0542,2024-11-10,11:40:00,2024-11-10 11:40:00,Sunday,11,Chips,Snacks,2,21.78
TXN0543,2024-11-29,07:44:00,2024-11-29 07:44:00,Friday,7,Eggs,Dairy,3,8.11
TXN0543,2024-11-29,07:44:00,2024-11-29 07:44:00,Friday,7,Pasta,Grains,1,8.2
TXN0544,2024-11-24,23:15:00,2024-11-24 23:15:00,Sunday,23,Eggs,Dairy,2,17.41
TXN0544,2024-11-24,23:15:00,2024-11-24 23:15:00,Sunday,23,Juice,Beverages,2,29.09
TXN0544,2024-11-24,23:15:00,2024-11-24 23:15:00,Sunday,23,Lettuce,Vegetables,1,3.99
TXN0545,2024-11-02,10:46:00,2024-11-02 10:46:00,Saturday,10,Cheese,Dairy,1,24.78
TXN0546,2024-11-22,14:43:00,2024-11-22 14:43:00,Friday,14,Juice,Beverages,1,22.85
TXN0546,2024-11-22,14:43:00,2024-11-22 14:43:00,Friday,14,Yogurt,Dairy,2,20.64
TXN0546,2024-11-22,14:43:00,2024-11-22 14:43:00,Friday,14,Oranges,Fruits,2,27.48
TXN0546,2024-11-22,14:43:00,2024-11-22 14:43:00,Friday,14,Eggs,Dairy,3,4.23
TXN0547,2024-11-23,17:00:00,2024-11-23 17:00:00,Saturday,17,Bread,Bakery,1,15.31
TXN0547,2024-11-23,17:00:00,2024-11-23 17:00:00,Saturday,17,Lettuce,Vegetables,1,25.54
TXN0548,2024-11-03,19:06:00,2024-11-03 19:06:00,Sunday,19,Chips,Snacks,1,24.71
TXN0548,2024-11-03,19:06:00,2024-11-03 19:06:00,Sunday,19,Oranges,Fruits,2,12.1
TXN0549,2024-11-27,22:43:00,2024-11-27 22:43:00,Wednesday,22,Cheese,Dairy,1,11.67
TXN0549,2024-11-27,22:43:00,2024-11-27 22:43:00,Wednesday,22,Cookies,Snacks,1,23.62
TXN0549,2024-11-27,22:43:00,2024-11-27 22:43:00,Wednesday,22,Juice,Beverages,3,7.67
TXN0550,2024-11-03,07:09:00,2024-11-03 07:09:00,Sunday,7,Apples,Fruits,2,9.57
TXN0550,2024-11-03,07:09:00,2024-11-03 07:09:00,Sunday,7,Chicken,Meat,3,4.09
TXN0550,2024-11-03,07:09:00,2024-11-03 07:09:00,Sunday,7,Juice,Beverages,1,24.35
TXN0550,2024-11-03,07:09:00,2024-11-03 07:09:00,Sunday,7,Chips,Snacks,3,19.53
TXN0551,2024-11-25,08:56:00,2024-11-25 08:56:00,Monday,8,Milk,Dairy,1,22.07
TXN0551,2024-11-25,08:56:00,2024-11-25 08:56:00,Monday,8,Chips,Snacks,3,26.94
TXN0551,2024-11-25,08:56:00,2024-11-25 08:56:00,Monday,8,Apples,Fruits,2,21.71
TXN0552,2024-11-26,18:44:00,2024-11-26 18:44:00,Tuesday,18,Yogurt,Dairy,3,15.15
TXN0552,2024-11-26,18:44:00,2024-11-26 18:44:00,Tuesday,18,Tomatoes,Vegetables,1,28.32
TXN0553,2024-11-20,17:38:00,2024-11-20 17:38:00,Wednesday,17,Coffee,Beverages,3,25.31
TXN0553,2024-11-20,17:38:00,2024-11-20 17:38:00,Wednesday,17,Eggs,Dairy,2,12.38
TXN0554,2024-11-01,14:12:00,2024-11-01 14:12:00,Friday,14,Tea,Beverages,3,12.76
TXN0554,2024-11-01,14:12:00,2024-11-01 14:12:00,Friday,14,Cheese,Dairy,3,16.69
TXN0555,2024-11-15,18:42:00,2024-11-15 18:42:00,Friday,18,Bread,Bakery,1,24.5
TXN0555,2024-11-15,18:42:00,2024-11-15 18:42:00,Friday,18,Bananas,Fruits,3,25.77
TXN0556,2024-11-30,12:11:00,2024-11-30 12:11:00,Saturday,12,Bread,Bakery,3,12.82
TXN0556,2024-11-30,12:11:00,2024-11-30 12:11:00,Saturday,12,Chips,Snacks,1,14.73
TXN0557,2024-11-11,16:56:00,2024-11-11 16:56:00,Monday,16,Bread,Bakery,1,24.2
TXN0557,2024-11-11,16:56:00,2024-11-11 16:56:00,Monday,16,Cheese,Dairy,2,16.89
TXN0557,2024-11-11,16:56:00,2024-11-11 16:56:00,Monday,16,Chips,Snacks,1,27.16
TXN0557,2024-11-11,16:56:00,2024-11-11 16:56:00,Monday,16,Apples,Fruits,3,15.0
TXN0558,2024-11-19,10:12:00,2024-11-19 10:12:00,Tuesday,10,Carrots,Vegetables,2,9.14
TXN0558,2024-11-19,10:12:00,2024-11-19 10:12:00,Tuesday,10,Oranges,Fruits,1,22.91
TXN0558,2024-11-19,10:12:00,2024-11-19 10:12:00,Tuesday,10,Cheese,Dairy,1,13.13
TXN0559,2024-11-08,06:37:00,2024-11-08 06:37:00,Friday,6,Rice,Grains,3,15.27
TXN0559,2024-11-08,06:37:00,2024-11-08 06:37:00,Friday,6,Yogurt,Dairy,2,13.07
TXN0559,2024-11-08,06:37:00,2024-11-08 06:37:00,Friday,6,Bananas,Fruits,2,22.43
TXN0560,2024-11-21,10:17:00,2024-11-21 10:17:00,Thursday,10,Yogurt,Dairy,3,18.34
TXN0560,2024-11-21,10:17:00,2024-11-21 10:17:00,Thursday,10,Bread,Bakery,2,6.68
TXN0561,2024-11-28,12:26:00,2024-11-28 12:26:00,Thursday,12,Carrots,Vegetables,2,19.29
TXN0561,2024-11-28,12:26:00,2024-11-28 12:26:00,Thursday,12,Oranges,Fruits,3,28.71
TXN0562,2024-11-29,08:35:00,2024-11-29 08:35:00,Friday,8,Eggs,Dairy,1,18.96
TXN0562,2024-11-29,08:35:00,2024-11-29 08:35:00,Friday,8,Rice,Grains,2,10.53
TXN0562,2024-11-29,08:35:00,2024-11-29 08:35:00,Friday,8,Tea,Beverages,3,14.55
TXN0562,2024-11-29,08:35:00,2024-11-29 08:35:00,Friday,8,Coffee,Beverages,1,9.68
TXN0563,2024-11-14,15:57:00,2024-11-14 15:57:00,Thursday,15,Yogurt,Dairy,1,4.07
TXN0563,2024-11-14,15:57:00,2024-11-14 15:57:00,Thursday,15,Cookies,Snacks,2,22.79
TXN0563,2024-11-14,15:57:00,2024-11-14 15:57:00,Thursday,15,Milk,Dairy,3,3.9
TXN0563,2024-11-14,15:57:00,2024-11-14 15:57:00,Thursday,15,Rice,Grains,3,13.64
TXN0564,2024-11-26,19:52:00,2024-11-26 19:52:00,Tuesday,19,Coffee,Beverages,1,5.23
TXN0565,2024-11-25,01:46:00,2024-11-25 01:46:00,Monday,1,Bananas,Fruits,2,9.44
TXN0565,2024-11-25,01:46:00,2024-11-25 01:46:00,Monday,1,Yogurt,Dairy,1,3.42
TXN0565,2024-11-25,01:46:00,2024-11-25 01:46:00,Monday,1,Chicken,Meat,3,11.22
TXN0566,2024-11-23,12:36:00,2024-11-23 12:36:00,Saturday,12,Milk,Dairy,1,26.59
TXN0566,2024-11-23,12:36:00,2024-11-23 12:36:00,Saturday,12,Pasta,Grains,2,7.98
TXN0566,2024-11-23,12:36:00,2024-11-23 12:36:00,Saturday,12,Cookies,Snacks,2,19.91
TXN0567,2024-11-23,16:55:00,2024-11-23 16:55:00,Saturday,16,Beef,Meat,1,11.0
TXN0567,2024-11-23,16:55:00,2024-11-23 16:55:00,Saturday,16,Carrots,Vegetables,2,21.84
TXN0567,2024-11-23,16:55:00,2024-11-23 16:55:00,Saturday,16,Tea,Beverages,3,17.64
TXN0568,2024-11-26,08:43:00,2024-11-26 08:43:00,Tuesday,8,Carrots,Vegetables,3,28.16
TXN0569,2024-11-17,21:43:00,2024-11-17 21:43:00,Sunday,21,Bread,Bakery,2,12.86
TXN0569,2024-11-17,21:43:00,2024-11-17 21:43:00,Sunday,21,Cheese,Dairy,3,4.09
TXN0570,2024-11-12,08:35:00,2024-11-12 08:35:00,Tuesday,8,Juice,Beverages,2,9.43
TXN0570,2024-11-12,08:35:00,2024-11-12 08:35:00,Tuesday,8,Bananas,Fruits,1,20.51
TXN0570,2024-11-12,08:35:00,2024-11-12 08:35:00,Tuesday,8,Yogurt,Dairy,3,28.35
TXN0571,2024-11-19,19:44:00,2024-11-19 19:44:00,Tuesday,19,Oranges,Fruits,2,27.23
TXN0571,2024-11-19,19:44:00,2024-11-19 19:44:00,Tuesday,19,Carrots,Vegetables,3,21.36
TXN0572,2024-11-09,05:23:00,2024-11-09 05:23:00,Saturday,5,Coffee,Beverages,3,25.39
TXN0572,2024-11-09,05:23:00,2024-11-09 05:23:00,Saturday,5,Tea,Beverages,2,22.16
TXN0573,2024-11-22,19:57:00,2024-11-22 19:57:00,Friday,19,Chips,Snacks,3,28.51
TXN0573,2024-11-22,19:57:00,2024-11-22 19:57:00,Friday,19,Chicken,Meat,1,8.08
TXN0574,2024-11-29,12:05:00,2024-11-29 12:05:00,Friday,12,Apples,Fruits,1,5.94
TXN0574,2024-11-29,12:05:00,2024-11-29 12:05:00,Friday,12,Lettuce,Vegetables,2,6.01
TXN0575,2024-11-05,13:55:00,2024-11-05 13:55:00,Tuesday,13,Milk,Dairy,2,29.17
TXN0575,2024-11-05,13:55:00,2024-11-05 13:55:00,Tuesday,13,Lettuce,Vegetables,3,28.15
TXN0576,2024-11-16,10:28:00,2024-11-16 10:28:00,Saturday,10,Milk,Dairy,1,3.58
TXN0576,2024-11-16,10:28:00,2024-11-16 10:28:00,Saturday,10,Lettuce,Vegetables,1,25.53
TXN0576,2024-11-16,10:28:00,2024-11-16 10:28:00,Saturday,10,Bananas,Fruits,3,20.4
TXN0577,2024-11-14,15:41:00,2024-11-14 15:41:00,Thursday,15,Carrots,Vegetables,3,15.01
TXN0577,2024-11-14,15:41:00,2024-11-14 15:41:00,Thursday,15,Coffee,Beverages,2,18.31
TXN0577,2024-11-14,15:41:00,2024-11-14 15:41:00,Thursday,15,Tea,Beverages,2,7.63
TXN0578,2024-11-09,09:23:00,2024-11-09 09:23:00,Saturday,9,Bread,Bakery,1,19.69
TXN0578,2024-11-09,09:23:00,2024-11-09 09:23:00,Saturday,9,Yogurt,Dairy,1,22.21
TXN0578,2024-11-09,09:23:00,2024-11-09 09:23:00,Saturday,9,Chicken,Meat,2,7.91
TXN0578,2024-11-09,09:23:00,2024-11-09 09:23:00,Saturday,9,Lettuce,Vegetables,1,25.65
TXN0578,2024-11-09,09:23:00,2024-11-09 09:23:00,Saturday,9,Pasta,Grains,3,27.42
TXN0579,2024-11-26,08:15:00,2024-11-26 08:15:00,Tuesday,8,Carrots,Vegetables,1,14.89
TXN0579,2024-11-26,08:15:00,2024-11-26 08:15:00,Tuesday,8,Cookies,Snacks,2,7.97
TXN0580,2024-11-18,17:42:00,2024-11-18 17:42:00,Monday,17,Chicken,Meat,2,15.1
TXN0580,2024-11-18,17:42:00,2024-11-18 17:42:00,Monday,17,Yogurt,Dairy,1,17.4
TXN0581,2024-11-04,20:25:00,2024-11-04 20:25:00,Monday,20,Yogurt,Dairy,1,29.18
TXN0581,2024-11-04,20:25:00,2024-11-04 20:25:00,Monday,20,Pasta,Grains,3,29.33
TXN0581,2024-11-04,20:25:00,2024-11-04 20:25:00,Monday,20,Carrots,Vegetables,2,20.47
TXN0581,2024-11-04,20:25:00,2024-11-04 20:25:00,Monday,20,Chips,Snacks,2,15.79
TXN0582,2024-11-10,22:48:00,2024-11-10 22:48:00,Sunday,22,Cookies,Snacks,3,15.92
TXN0582,2024-11-10,22:48:00,2024-11-10 22:48:00,Sunday,22,Yogurt,Dairy,1,6.75
TXN0582,2024-11-10,22:48:00,2024-11-10 22:48:00,Sunday,22,Pasta,Grains,3,6.15
TXN0582,2024-11-10,22:48:00,2024-11-10 22:48:00,Sunday,22,Carrots,Vegetables,1,13.83
TXN0582,2024-11-10,22:48:00,2024-11-10 22:48:00,Sunday,22,Cheese,Dairy,1,15.03
TXN0583,2024-11-03,10:38:00,2024-11-03 10:38:00,Sunday,10,Cookies,Snacks,2,8.27
TXN0583,2024-11-03,10:38:00,2024-11-03 10:38:00,Sunday,10,Tea,Beverages,1,17.53
TXN0583,2024-11-03,10:38:00,2024-11-03 10:38:00,Sunday,10,Oranges,Fruits,2,21.27
TXN0584,2024-11-03,22:25:00,2024-11-03 22:25:00,Sunday,22,Carrots,Vegetables,1,27.52
TXN0584,2024-11-03,22:25:00,2024-11-03 22:25:00,Sunday,22,Tea,Beverages,2,13.72
TXN0585,2024-11-23,19:23:00,2024-11-23 19:23:00,Saturday,19,Milk,Dairy,2,12.48
TXN0585,2024-11-23,19:23:00,2024-11-23 19:23:00,Saturday,19,Lettuce,Vegetables,2,26.6
TXN0586,2024-11-03,09:56:00,2024-11-03 09:56:00,Sunday,9,Rice,Grains,1,24.74
TXN0586,2024-11-03,09:56:00,2024-11-03 09:56:00,Sunday,9,Pasta,Grains,2,22.66
TXN0586,2024-11-03,09:56:00,2024-11-03 09:56:00,Sunday,9,Lettuce,Vegetables,2,6.76
TXN0587,2024-11-19,16:09:00,2024-11-19 16:09:00,Tuesday,16,Coffee,Beverages,2,4.78
TXN0587,2024-11-19,16:09:00,2024-11-19 16:09:00,Tuesday,16,Tea,Beverages,3,23.41
TXN0588,2024-11-03,00:40:00,2024-11-03 00:40:00,Sunday,0,Rice,Grains,3,18.32
TXN0588,2024-11-03,00:40:00,2024-11-03 00:40:00,Sunday,0,Apples,Fruits,1,8.37
TXN0588,2024-11-03,00:40:00,2024-11-03 00:40:00,Sunday,0,Juice,Beverages,2,10.81
TXN0588,2024-11-03,00:40:00,2024-11-03 00:40:00,Sunday,0,Pasta,Grains,2,4.13
TXN0589,2024-11-27,10:37:00,2024-11-27 10:37:00,Wednesday,10,Juice,Beverages,1,3.71
TXN0589,2024-11-27,10:37:00,2024-11-27 10:37:00,Wednesday,10,Pasta,Grains,1,7.15
TXN0590,2024-11-10,21:53:00,2024-11-10 21:53:00,Sunday,21,Cheese,Dairy,1,16.27
TXN0590,2024-11-10,21:53:00,2024-11-10 21:53:00,Sunday,21,Lettuce,Vegetables,3,20.4
TXN0590,2024-11-10,21:53:00,2024-11-10 21:53:00,Sunday,21,Rice,Grains,1,6.21
TXN0591,2024-11-09,13:04:00,2024-11-09 13:04:00,Saturday,13,Chicken,Meat,3,14.76
TXN0591,2024-11-09,13:04:00,2024-11-09 13:04:00,Saturday,13,Cookies,Snacks,2,19.95
TXN0591,2024-11-09,13:04:00,2024-11-09 13:04:00,Saturday,13,Coffee,Beverages,2,29.29
TXN0592,2024-11-27,07:32:00,2024-11-27 07:32:00,Wednesday,7,Milk,Dairy,3,4.57
TXN0592,2024-11-27,07:32:00,2024-11-27 07:32:00,Wednesday,7,Tomatoes,Vegetables,2,15.44
TXN0592,2024-11-27,07:32:00,2024-11-27 07:32:00,Wednesday,7,Apples,Fruits,3,6.65
TXN0593,2024-11-06,05:23:00,2024-11-06 05:23:00,Wednesday,5,Chicken,Meat,2,17.29
TXN0593,2024-11-06,05:23:00,2024-11-06 05:23:00,Wednesday,5,Bread,Bakery,1,16.86
TXN0593,2024-11-06,05:23:00,2024-11-06 05:23:00,Wednesday,5,Lettuce,Vegetables,3,7.94
TXN0594,2024-11-04,16:10:00,2024-11-04 16:10:00,Monday,16,Carrots,Vegetables,3,21.84
TXN0594,2024-11-04,16:10:00,2024-11-04 16:10:00,Monday,16,Lettuce,Vegetables,2,5.58
TXN0594,2024-11-04,16:10:00,2024-11-04 16:10:00,Monday,16,Tomatoes,Vegetables,3,12.48
TXN0595,2024-11-05,01:33:00,2024-11-05 01:33:00,Tuesday,1,Coffee,Beverages,2,27.85
TXN0595,2024-11-05,01:33:00,2024-11-05 01:33:00,Tuesday,1,Rice,Grains,1,5.76
TXN0596,2024-11-05,13:53:00,2024-11-05 13:53:00,Tuesday,13,Juice,Beverages,3,22.23
TXN0596,2024-11-05,13:53:00,2024-11-05 13:53:00,Tuesday,13,Tea,Beverages,3,23.41
TXN0597,2024-11-04,11:58:00,2024-11-04 11:58:00,Monday,11,Yogurt,Dairy,1,15.94
TXN0598,2024-11-10,17:08:00,2024-11-10 17:08:00,Sunday,17,Chips,Snacks,3,11.22
TXN0598,2024-11-10,17:08:00,2024-11-10 17:08:00,Sunday,17,Tea,Beverages,3,24.98
TXN0598,2024-11-10,17:08:00,2024-11-10 17:08:00,Sunday,17,Carrots,Vegetables,1,6.47
TXN0598,2024-11-10,17:08:00,2024-11-10 17:08:00,Sunday,17,Apples,Fruits,3,6.83
TXN0599,2024-11-08,10:13:00,2024-11-08 10:13:00,Friday,10,Eggs,Dairy,3,23.59
TXN0599,2024-11-08,10:13:00,2024-11-08 10:13:00,Friday,10,Rice,Grains,1,5.09
TXN0600,2024-11-25,13:27:00,2024-11-25 13:27:00,Monday,13,Cheese,Dairy,1,24.4
TXN0601,2024-11-17,15:30:00,2024-11-17 15:30:00,Sunday,15,Tomatoes,Vegetables,1,11.13
TXN0601,2024-11-17,15:30:00,2024-11-17 15:30:00,Sunday,15,Bread,Bakery,1,23.36
TXN0602,2024-11-26,07:38:00,2024-11-26 07:38:00,Tuesday,7,Bananas,Fruits,3,12.48
TXN0602,2024-11-26,07:38:00,2024-11-26 07:38:00,Tuesday,7,Apples,Fruits,1,6.92
TXN0603,2024-11-24,21:37:00,2024-11-24 21:37:00,Sunday,21,Apples,Fruits,3,19.54
TXN0603,2024-11-24,21:37:00,2024-11-24 21:37:00,Sunday,21,Tea,Beverages,3,18.39
TXN0604,2024-11-04,19:48:00,2024-11-04 19:48:00,Monday,19,Bananas,Fruits,3,8.16
TXN0605,2024-11-10,08:48:00,2024-11-10 08:48:00,Sunday,8,Cheese,Dairy,3,15.81
TXN0605,2024-11-10,08:48:00,2024-11-10 08:48:00,Sunday,8,Bananas,Fruits,3,18.9
TXN0605,2024-11-10,08:48:00,2024-11-10 08:48:00,Sunday,8,Tea,Beverages,2,21.18
TXN0606,2024-11-04,08:22:00,2024-11-04 08:22:00,Monday,8,Rice,Grains,1,23.55
TXN0606,2024-11-04,08:22:00,2024-11-04 08:22:00,Monday,8,Bananas,Fruits,2,6.33
TXN0606,2024-11-04,08:22:00,2024-11-04 08:22:00,Monday,8,Tea,Beverages,1,17.02
TXN0606,2024-11-04,08:22:00,2024-11-04 08:22:00,Monday,8,Oranges,Fruits,2,23.57
TXN0606,2024-11-04,08:22:00,2024-11-04 08:22:00,Monday,8,Chips,Snacks,3,10.77
TXN0607,2024-11-24,05:20:00,2024-11-24 05:20:00,Sunday,5,Beef,Meat,3,22.87
TXN0607,2024-11-24,05:20:00,2024-11-24 05:20:00,Sunday,5,Lettuce,Vegetables,3,29.35
TXN0607,2024-11-24,05:20:00,2024-11-24 05:20:00,Sunday,5,Pasta,Grains,2,9.09
TXN0608,2024-11-14,09:54:00,2024-11-14 09:54:00,Thursday,9,Eggs,Dairy,1,3.34
TXN0608,2024-11-14,09:54:00,2024-11-14 09:54:00,Thursday,9,Coffee,Beverages,3,16.26
TXN0608,2024-11-14,09:54:00,2024-11-14 09:54:00,Thursday,9,Chicken,Meat,1,13.69
TXN0609,2024-11-17,17:05:00,2024-11-17 17:05:00,Sunday,17,Beef,Meat,3,18.94
TXN0609,2024-11-17,17:05:00,2024-11-17 17:05:00,Sunday,17,Chips,Snacks,1,23.01
TXN0610,2024-11-29,22:04:00,2024-11-29 22:04:00,Friday,22,Bananas,Fruits,1,19.05
TXN0610,2024-11-29,22:04:00,2024-11-29 22:04:00,Friday,22,Carrots,Vegetables,2,6.3
TXN0611,2024-11-27,11:31:00,2024-11-27 11:31:00,Wednesday,11,Cookies,Snacks,2,23.41
TXN0611,2024-11-27,11:31:00,2024-11-27 11:31:00,Wednesday,11,Chips,Snacks,3,28.46
TXN0612,2024-11-12,12:38:00,2024-11-12 12:38:00,Tuesday,12,Coffee,Beverages,1,6.29
TXN0612,2024-11-12,12:38:00,2024-11-12 12:38:00,Tuesday,12,Tea,Beverages,2,16.42
TXN0612,2024-11-12,12:38:00,2024-11-12 12:38:00,Tuesday,12,Tomatoes,Vegetables,3,28.43
TXN0612,2024-11-12,12:38:00,2024-11-12 12:38:00,Tuesday,12,Yogurt,Dairy,1,5.68
TXN0612,2024-11-12,12:38:00,2024-11-12 12:38:00,Tuesday,12,Pasta,Grains,1,25.41
TXN0613,2024-11-16,17:11:00,2024-11-16 17:11:00,Saturday,17,Carrots,Vegetables,2,19.78
TXN0613,2024-11-16,17:11:00,2024-11-16 17:11:00,Saturday,17,Yogurt,Dairy,1,23.51
TXN0614,2024-11-22,18:49:00,2024-11-22 18:49:00,Friday,18,Pasta,Grains,3,16.43
TXN0614,2024-11-22,18:49:00,2024-11-22 18:49:00,Friday,18,Bananas,Fruits,3,10.05
TXN0614,2024-11-22,18:49:00,2024-11-22 18:49:00,Friday,18,Lettuce,Vegetables,2,24.85
TXN0615,2024-11-18,14:48:00,2024-11-18 14:48:00,Monday,14,Rice,Grains,1,13.35
TXN0616,2024-11-11,19:28:00,2024-11-11 19:28:00,Monday,19,Bread,Bakery,3,26.22
TXN0616,2024-11-11,19:28:00,2024-11-11 19:28:00,Monday,19,Apples,Fruits,2,26.88
TXN0616,2024-11-11,19:28:00,2024-11-11 19:28:00,Monday,19,Juice,Beverages,1,16.26
TXN0617,2024-11-05,10:24:00,2024-11-05 10:24:00,Tuesday,10,Cheese,Dairy,3,17.94
TXN0617,2024-11-05,10:24:00,2024-11-05 10:24:00,Tuesday,10,Cookies,Snacks,3,18.44
TXN0617,2024-11-05,10:24:00,2024-11-05 10:24:00,Tuesday,10,Coffee,Beverages,2,18.17
TXN0618,2024-11-06,13:25:00,2024-11-06 13:25:00,Wednesday,13,Cookies,Snacks,3,21.26
TXN0618,2024-11-06,13:25:00,2024-11-06 13:25:00,Wednesday,13,Beef,Meat,2,11.64
TXN0619,2024-11-01,15:08:00,2024-11-01 15:08:00,Friday,15,Chicken,Meat,2,5.62
TXN0619,2024-11-01,15:08:00,2024-11-01 15:08:00,Friday,15,Cookies,Snacks,2,29.77
TXN0619,2024-11-01,15:08:00,2024-11-01 15:08:00,Friday,15,Milk,Dairy,2,12.47
TXN0619,2024-11-01,15:08:00,2024-11-01 15:08:00,Friday,15,Carrots,Vegetables,3,9.58
